row,repository,group,component,state,evidence,snapshot,source_paths
Kategoria,kategoria,Faces and foundations,Syntax,D,Five research routes; alpha/Idris extension contains source while other routes are largely prose.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Semantics,D,Five research routes; alpha/Idris extension contains source while other routes are largely prose.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Type checker,I,Alpha route Idris source inspected; broad multi-route implementation not established.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Ownership / effects,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/docs/governance/audit/effects/0.3-AI-MANIFEST.a2ml; .claude/worktrees/bridge-matrix-fix/docs/governance/audit/effects/README.adoc; .claude/worktrees/bridge-matrix-fix/docs/stumble-journal/001-qtt-cubical-wall.adoc
Kategoria,kategoria,Faces and foundations,AST,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Judgement / evidence graph,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Lexer,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/.github/workflows/secret-scanner.yml; .github/workflows/secret-scanner.yml
Kategoria,kategoria,Faces and foundations,Parser,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Elaboration / IR,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,REPL,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,LSP / debugger,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Interpreter / runner,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Meta-interpreter,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Compiler / build,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/src/interface/ffi/build.zig; .claude/worktrees/typell-feed/examples/build/ttc/2023090800/Demo_ProvenArithmetic.ttc; .claude/worktrees/typell-feed/examples/build/ttc/2023090800/Demo_ProvenArithmetic.ttm
Kategoria,kategoria,Faces and foundations,Meta-compiler,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/features/ssg/ssg-bootstrap.sh; features/ssg/ssg-bootstrap.sh
Kategoria,kategoria,Faces and foundations,Code generators,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Coprocessor / GPU,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,FFI / ABI / verifier,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/.machine_readable/scripts/verification/0.3-AI-MANIFEST.a2ml; .claude/worktrees/bridge-matrix-fix/.machine_readable/scripts/verification/README.adoc; .claude/worktrees/bridge-matrix-fix/src/interface/abi/0.3-AI-MANIFEST.a2ml
Kategoria,kategoria,Faces and foundations,Standard library,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Aggregate library,?,No sufficient component assessment in this audit. This is not a claim of absence.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,
Kategoria,kategoria,Faces and foundations,Other libraries / packages,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/.machine_readable/6a2/ECOSYSTEM.a2ml; .machine_readable/6a2/ECOSYSTEM.a2ml
Kategoria,kategoria,Faces and foundations,Unit / conformance tests,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/src/interface/ffi/test/0.4-AI-MANIFEST.a2ml; .claude/worktrees/bridge-matrix-fix/src/interface/ffi/test/README.adoc; .claude/worktrees/bridge-matrix-fix/src/interface/ffi/test/integration_test.zig
Kategoria,kategoria,Faces and foundations,Property tests / fuzzing,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/tests/fuzz/placeholder.txt; .claude/worktrees/bridge-matrix-fix/tests/property_test.sh; .claude/worktrees/bridge-matrix-fix/verification/fuzzing/0.2-AI-MANIFEST.a2ml
Kategoria,kategoria,Faces and foundations,Formal model / proofs,P,"A separate actual Idris Refl transport control checked successfully, refuting the claim that safe equality transport itself is impossible. It is not a cubical/univalence implementation.",7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/verification/proofs/0.2-AI-MANIFEST.a2ml; .claude/worktrees/bridge-matrix-fix/verification/proofs/README.adoc; verification/proofs/0.2-AI-MANIFEST.a2ml
Kategoria,kategoria,Faces and foundations,Proof / runtime correspondence,!,The transport control does not establish soundness of all five proposed routes.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/routes/alpha-extend/Level08_Refinement.idr; .claude/worktrees/typell-feed/routes/alpha-extend/build/ttc/2023090800/Level08_Refinement.ttc; .claude/worktrees/typell-feed/routes/alpha-extend/build/ttc/2023090800/Level08_Refinement.ttm
Kategoria,kategoria,Faces and foundations,CI / security gates,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/.github/workflows/boj-build.yml; .claude/worktrees/bridge-matrix-fix/.github/workflows/casket-pages.yml; .claude/worktrees/bridge-matrix-fix/.github/workflows/codeql.yml
Kategoria,kategoria,Faces and foundations,Benchmarks / measurement,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/verification/benchmarks/0.2-AI-MANIFEST.a2ml; .claude/worktrees/bridge-matrix-fix/verification/benchmarks/README.adoc; verification/benchmarks/0.2-AI-MANIFEST.a2ml
Kategoria,kategoria,Faces and foundations,Release / packaging,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,7e65089b227b8c40962c7bbc1f4ccff8592de24d;  D .github/.nojekyll,.claude/worktrees/bridge-matrix-fix/.github/workflows/release.yml; .claude/worktrees/bridge-matrix-fix/guix.scm; .github/workflows/release.yml
TypeLL,typell,Faces and foundations,Syntax,D,Rust checker hub and Idris model reviewed; each bridge needs its own preservation contract.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Semantics,D,Rust checker hub and Idris model reviewed; each bridge needs its own preservation contract.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/src/abi/InferenceSoundness.idr; .claude/worktrees/kategoria-conformance/src/abi/Soundness.idr; src/abi/InferenceSoundness.idr
TypeLL,typell,Faces and foundations,Type checker,I,Checker implementation inspected; finish can return success with pending proof obligations and linearity issues.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/docs/decisions/0002-reversibility-as-typing-case-study.md; docs/decisions/0002-reversibility-as-typing-case-study.md
TypeLL,typell,Faces and foundations,Ownership / effects,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/crates/typell-affinescript/Cargo.toml; .claude/worktrees/kategoria-conformance/crates/typell-affinescript/src/bridge.rs; .claude/worktrees/kategoria-conformance/crates/typell-affinescript/src/lib.rs
TypeLL,typell,Faces and foundations,AST,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Judgement / evidence graph,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Lexer,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/.github/workflows/secret-scanner.yml; .github/workflows/secret-scanner.yml
TypeLL,typell,Faces and foundations,Parser,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Elaboration / IR,!,"Bridge drops record/variant labels, indexed-Nat expressions and dependent-arrow effects; external proof discharge is TODO. Affine v1 refinement assumptions are stale.",a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,REPL,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,LSP / debugger,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Interpreter / runner,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Meta-interpreter,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Compiler / build,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/ffi/zig/build.zig; ffi/zig/build.zig
TypeLL,typell,Faces and foundations,Meta-compiler,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Code generators,F,A related filename was enumerated. Its existence establishes neither implementation nor correctness.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/src/backends/README.md; src/backends/README.md
TypeLL,typell,Faces and foundations,Coprocessor / GPU,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,FFI / ABI / verifier,!,"Bridge drops record/variant labels, indexed-Nat expressions and dependent-arrow effects; external proof discharge is TODO. Affine v1 refinement assumptions are stale.",a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,.claude/worktrees/kategoria-conformance/ffi/zig/build.zig; .claude/worktrees/kategoria-conformance/ffi/zig/src/main.zig; .claude/worktrees/kategoria-conformance/ffi/zig/test/integration_test.zig
TypeLL,typell,Faces and foundations,Standard library,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
TypeLL,typell,Faces and foundations,Aggregate library,?,No sufficient component assessment in this audit. This is not a claim of absence.,a9598a6cb27f2706b0ae43de85b6ea0843c9a24e;  D .github/FUNDING.yml,
